"Reservoir_name","Basin","Subbasin","Agency_name","Date","Year","Month","Full_reservoir_level","Live_capacity_FRL","Storage","Level"
"Bagad","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-19","2023","07","60.41","1.118E-5","0.00782","59.26"
"Bagad","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-20","2023","07","60.41","1.118E-5","0.00782","59.26"
"Bagad","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-21","2023","07","60.41","1.118E-5","0.00841","59.46"
"Baldeva","Tapi Basin","Tapi Lower","Gujarat","2023-07-01","2023","07","141.5","8.15E-6","0.00059","132.9"
"Baldeva","Tapi Basin","Tapi Lower","Gujarat","2023-07-02","2023","07","141.5","8.15E-6","0.00086","133.8"
"Baldeva","Tapi Basin","Tapi Lower","Gujarat","2023-07-03","2023","07","141.5","8.15E-6","0.00086","133.8"
"Baldeva","Tapi Basin","Tapi Lower","Gujarat","2023-07-04","2023","07","141.5","8.15E-6","0.00086","133.8"
"Baldeva","Tapi Basin","Tapi Lower","Gujarat","2023-07-05","2023","07","141.5","8.15E-6","0.00086","133.8"
"Baldeva","Tapi Basin","Tapi Lower","Gujarat","2023-07-06","2023","07","141.5","8.15E-6","0.00086","133.8"
"Baldeva","Tapi Basin","Tapi Lower","Gujarat","2023-07-07","2023","07","141.5","8.15E-6","0.00086","133.8"
"Baldeva","Tapi Basin","Tapi Lower","Gujarat","2023-07-08","2023","07","141.5","8.15E-6","0.00086","133.8"
"Baldeva","Tapi Basin","Tapi Lower","Gujarat","2023-07-09","2023","07","141.5","8.15E-6","0.00086","133.8"
"Baldeva","Tapi Basin","Tapi Lower","Gujarat","2023-07-10","2023","07","141.5","8.15E-6","0.0009","133.9"
"Baldeva","Tapi Basin","Tapi Lower","Gujarat","2023-07-11","2023","07","141.5","8.15E-6","0.0009","133.9"
"Baldeva","Tapi Basin","Tapi Lower","Gujarat","2023-07-12","2023","07","141.5","8.15E-6","0.0009","133.9"
"Baldeva","Tapi Basin","Tapi Lower","Gujarat","2023-07-13","2023","07","141.5","8.15E-6","0.0009","133.9"
"Baldeva","Tapi Basin","Tapi Lower","Gujarat","2023-07-14","2023","07","141.5","8.15E-6","0.0009","133.9"
"Baldeva","Tapi Basin","Tapi Lower","Gujarat","2023-07-15","2023","07","141.5","8.15E-6","0.00093","134"
"Baldeva","Tapi Basin","Tapi Lower","Gujarat","2023-07-16","2023","07","141.5","8.15E-6","0.00114","134.5"
"Baldeva","Tapi Basin","Tapi Lower","Gujarat","2023-07-17","2023","07","141.5","8.15E-6","0.00116","134.56"
"Baldeva","Tapi Basin","Tapi Lower","Gujarat","2023-07-18","2023","07","141.5","8.15E-6","0.00118","134.6"
"Baldeva","Tapi Basin","Tapi Lower","Gujarat","2023-07-19","2023","07","141.5","8.15E-6","0.00118","134.6"
"Baldeva","Tapi Basin","Tapi Lower","Gujarat","2023-07-20","2023","07","141.5","8.15E-6","0.00119","134.63"
"Baldeva","Tapi Basin","Tapi Lower","Gujarat","2023-07-21","2023","07","141.5","8.15E-6","0.00119","134.63"
"Bangawadi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-01","2023","07","42.65","7.67E-6","0.0005","38"
"Bangawadi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-02","2023","07","42.65","7.67E-6","0.0005","38"
"Bangawadi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-03","2023","07","42.65","7.67E-6","0.0005","38"
"Bangawadi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-04","2023","07","42.65","7.67E-6","0.0005","38"
"Bangawadi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-05","2023","07","42.65","7.67E-6","0.00128","39.2"
"Bangawadi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-06","2023","07","42.65","7.67E-6","0.00128","39.2"
"Bangawadi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-07","2023","07","42.65","7.67E-6","0.00128","39.2"
"Bangawadi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-08","2023","07","42.65","7.67E-6","0.00128","39.2"
"Bangawadi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-09","2023","07","42.65","7.67E-6","0.00128","39.2"
"Bangawadi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-10","2023","07","42.65","7.67E-6","0.00153","39.45"
"Bangawadi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-11","2023","07","42.65","7.67E-6","0.00153","39.45"
"Bangawadi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-12","2023","07","42.65","7.67E-6","0.00153","39.45"
"Bangawadi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-13","2023","07","42.65","7.67E-6","0.00142","39.35"
"Bangawadi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-14","2023","07","42.65","7.67E-6","0.00142","39.35"
"Bangawadi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-15","2023","07","42.65","7.67E-6","0.00142","39.35"
"Bangawadi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-16","2023","07","42.65","7.67E-6","0.00142","39.35"
"Bangawadi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-17","2023","07","42.65","7.67E-6","0.00142","39.35"
"Bangawadi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-18","2023","07","42.65","7.67E-6","0.00142","39.35"
"Bangawadi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-19","2023","07","42.65","7.67E-6","0.00142","39.35"
"Bangawadi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-20","2023","07","42.65","7.67E-6","0.00159","39.5"
"Bangawadi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-21","2023","07","42.65","7.67E-6","0.00168","39.6"
"Bantva-Kharo","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-01","2023","07","16.25","6.68E-6","0.00258","14.98"
"Bantva-Kharo","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-02","2023","07","16.25","6.68E-6","0.00273","15.07"
"Bantva-Kharo","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-03","2023","07","16.25","6.68E-6","0.00273","15.07"
"Bantva-Kharo","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-04","2023","07","16.25","6.68E-6","0.00273","15.07"
"Bantva-Kharo","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-05","2023","07","16.25","6.68E-6","0.00273","15.07"
"Bantva-Kharo","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-06","2023","07","16.25","6.68E-6","0.00273","15.07"
"Bantva-Kharo","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-07","2023","07","16.25","6.68E-6","0.00313","15.22"
"Bantva-Kharo","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-08","2023","07","16.25","6.68E-6","0.00313","15.22"
"Bantva-Kharo","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-09","2023","07","16.25","6.68E-6","0.00331","15.28"
"Bantva-Kharo","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-10","2023","07","16.25","6.68E-6","0.00413","15.57"
"Bantva-Kharo","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-11","2023","07","16.25","6.68E-6","0.00432","15.64"
"Bantva-Kharo","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-12","2023","07","16.25","6.68E-6","0.00432","15.64"
"Bantva-Kharo","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-13","2023","07","16.25","6.68E-6","0.00432","15.64"
"Bantva-Kharo","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-14","2023","07","16.25","6.68E-6","0.00432","15.64"
"Bantva-Kharo","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-15","2023","07","16.25","6.68E-6","0.00562","16"
"Bantva-Kharo","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-16","2023","07","16.25","6.68E-6","0.00562","16"
"Bantva-Kharo","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-17","2023","07","16.25","6.68E-6","0.00562","16"
"Bantva-Kharo","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-18","2023","07","16.25","6.68E-6","0.00562","16"
"Bantva-Kharo","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-19","2023","07","16.25","6.68E-6","0.00562","16"
"Bantva-Kharo","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-20","2023","07","16.25","6.68E-6","0.00562","16"
"Bantva-Kharo","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-21","2023","07","16.25","6.68E-6","0.00562","16"
"Berachia","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-01","2023","07","70.4","6.85E-6","0.00575","69.7"
"Berachia","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-02","2023","07","70.4","6.85E-6","0.00575","69.7"
"Berachia","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-03","2023","07","70.4","6.85E-6","0.00575","69.7"
"Berachia","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-04","2023","07","70.4","6.85E-6","0.00575","69.7"
"Berachia","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-05","2023","07","70.4","6.85E-6","0.00575","69.7"
"Berachia","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-06","2023","07","70.4","6.85E-6","0.00575","69.7"
"Berachia","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-07","2023","07","70.4","6.85E-6","0.00575","69.7"
"Berachia","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-08","2023","07","70.4","6.85E-6","0.0069","70.41"
"Berachia","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-09","2023","07","70.4","6.85E-6","0.00687","70.401"
"Berachia","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-10","2023","07","70.4","6.85E-6","0.00695","70.43"
"Berachia","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-11","2023","07","70.4","6.85E-6","0.0069","70.41"
"Berachia","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-12","2023","07","70.4","6.85E-6","0.00687","70.4"
"Berachia","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-13","2023","07","70.4","6.85E-6","0.0069","70.41"
"Berachia","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-14","2023","07","70.4","6.85E-6","0.0069","70.41"
"Berachia","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-15","2023","07","70.4","6.85E-6","0.00687","70.4"
"Berachia","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-16","2023","07","70.4","6.85E-6","0.0069","70.41"
"Berachia","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-17","2023","07","70.4","6.85E-6","0.0069","70.41"
"Berachia","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-18","2023","07","70.4","6.85E-6","0.0069","70.41"
"Berachia","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-19","2023","07","70.4","6.85E-6","0.0069","70.41"
"Berachia","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-20","2023","07","70.4","6.85E-6","0.0069","70.41"
"Berachia","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-21","2023","07","70.4","6.85E-6","0.00703","70.46"
"Bhadar","Mahi Basin","Mahi Lower","Gujarat","2023-07-01","2023","07","107.9","0.00018814","0.02732","101.95"
"Bhadar","Mahi Basin","Mahi Lower","Gujarat","2023-07-02","2023","07","107.9","0.00018814","0.03956","102.87"
"Bhadar","Mahi Basin","Mahi Lower","Gujarat","2023-07-03","2023","07","107.9","0.00018814","0.0405","102.93"
"Bhadar","Mahi Basin","Mahi Lower","Gujarat","2023-07-04","2023","07","107.9","0.00018814","0.04082","102.95"
"Bhadar","Mahi Basin","Mahi Lower","Gujarat","2023-07-05","2023","07","107.9","0.00018814","0.0425","103.05"
"Bhadar","Mahi Basin","Mahi Lower","Gujarat","2023-07-06","2023","07","107.9","0.00018814","0.04308","103.08"
"Bhadar","Mahi Basin","Mahi Lower","Gujarat","2023-07-07","2023","07","107.9","0.00018814","0.0464","103.25"
"Bhadar","Mahi Basin","Mahi Lower","Gujarat","2023-07-08","2023","07","107.9","0.00018814","0.04955","103.42"
"Bhadar","Mahi Basin","Mahi Lower","Gujarat","2023-07-09","2023","07","107.9","0.00018814","0.05235","103.55"
"Bhadar","Mahi Basin","Mahi Lower","Gujarat","2023-07-10","2023","07","107.9","0.00018814","0.07318","104.48"
"Bhadar","Mahi Basin","Mahi Lower","Gujarat","2023-07-11","2023","07","107.9","0.00018814","0.07838","104.7"
"Bhadar","Mahi Basin","Mahi Lower","Gujarat","2023-07-12","2023","07","107.9","0.00018814","0.08095","104.8"
"Bhadar","Mahi Basin","Mahi Lower","Gujarat","2023-07-13","2023","07","107.9","0.00018814","0.08356","104.9"
"Bhadar","Mahi Basin","Mahi Lower","Gujarat","2023-07-14","2023","07","107.9","0.00018814","0.08382","104.91"
"Bhadar","Mahi Basin","Mahi Lower","Gujarat","2023-07-15","2023","07","107.9","0.00018814","0.08382","104.91"
"Bhadar","Mahi Basin","Mahi Lower","Gujarat","2023-07-16","2023","07","107.9","0.00018814","0.08382","104.91"
"Bhadar","Mahi Basin","Mahi Lower","Gujarat","2023-07-17","2023","07","107.9","0.00018814","0.08382","104.91"
"Bhadar","Mahi Basin","Mahi Lower","Gujarat","2023-07-18","2023","07","107.9","0.00018814","0.08752","105.05"
"Bhadar","Mahi Basin","Mahi Lower","Gujarat","2023-07-19","2023","07","107.9","0.00018814","0.0925","105.22"
